,EHRI-ID,WD-ID,Camp-EHRI-label-simple,HGC_ID,SubcampSimple,ID1,ID,MHG_ID,SubcampDiaFix,SubcampDiaFixSimple,SubcampMattingly,Main,Women,Men,Gender,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,Open_Txt,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,Close_Txt,PRISONERS,Date_Open,Date_Close,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,Share_Loc,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES
1007,877.0,Q47515256,Danzig (Schichau-Werft),21-0195-2,Danzig (Schichau-Werft),1008,21-0195-2,1544,Danzig (Schichau-Werft),Danzig (Schichau-Werft),Danzig (Schichau-Werft),Stutthof,2,0,2,Schichau- Werf AG Ebling,44.0,9.0,13.0,"""September 13, 1944""",45.0,2.0,10.0,"""Evacuated Febraru 10, 1945""",Jewish,09/13/1944,02/10/1945,1600,4,7,Lat/lng of Kokoszki found on google maps,0,54.3541,18.492,"Lithuanian, Latvia, German, Hungarian, Dutch, French","Encyclopedia of Camps and Ghettos, p. 1435",worked at shipyard assembling submarines; also built anti-aircraft shelters,
1008,3111.0,Q45544362,Danzig-Schulemann,21-0196-0,Danzig (Schulemann),1009,21-0196-0,1545,Danzig (Schulemann),Danzig (Schulemann),Danzig (Schulemann),Stutthof,0,0,0,,41.0,7.0,11.0,"""July 11, 1941""",41.0,10.0,30.0,"""October 30, 1941""",,07/11/1941,10/30/1941,1,6,0,"Lat/lng for Gdansk, Poland-- couldn't find specific street address given",1,54.352,18.6466,,"Encyclopedia of Camps and Ghettos, p. 1437",construction on a private obstetrics clinic,
1009,878.0,Q47515857,Danzig (SS-Hauptversorgungslager),21-0197-0,Danzig (SS-Hauptversorgungslager),1010,21-0197-0,1546,Danzig (SS-Hauptversorgungslager),Danzig (SS-Hauptversorgungslager),Danzig (SS-Hauptversorgungslager),Stutthof,0,0,0,SS- Main Supply Depot,40.0,6.0,23.0,"""First mentioned June 23, 1940""",,,,,,06/23/1940,,1,6,0,"Lat/lng for Gdansk, Poland-- no further information given",1,54.352,18.6466,Polish,"Encyclopedia of Camps and Ghettos, p. 1438",prisoners worked at SS-Main Supply Depot sorting and arranging items being stored at the warehouse,
1010,879.0,Q47515237,Danzig (SS-Oberabschnitt Weichsel),21-0198-0,Danzig (SS-Oberabschnitt Weichsel),1011,21-0198-0,1547,Danzig (SS-Oberabschnitt Weichsel),Danzig (SS-Oberabschnitt Weichsel),Danzig (SS-Oberabschnitt Weichsel),Stutthof,0,0,0,Weichselland,41.0,11.0,10.0,"""First mentioned November 10, 1941""",,,,"""Last mentioned September 1943""",,11/10/1941,,2,6,0,"Lat/lng for Gdansk, Poland-- couldn't find specific street address given",1,54.352,18.6466,,"Encyclopedia of Camps and Ghettos, p. 1438",various work for the SS --  little is known,
1011,884.0,Q47515681,Domachau,21-0208-3,Domachau,1012,21-0208-3,1548,Domachau,Domachau,Domachau,Stutthof,2,1,3,,40.0,3.0,12.0,"""March 12, 1940""",40.0,8.0,29.0,"""August 29, 1940""","Non Jewish, Jewish",03/12/1940,08/29/1940,3000,6,0,,0,54.2167,18.4667,"Polish, Lithuanian","Encyclopedia of Camps and Ghettos, p. 1446",worked as farm detatchments helping with root crop harvest and cultivation,
1012,944.0,Q47515602,Elbing,21-0248-2,Elbing,1013,21-0248-2,1549,"Elbing [aka Br�ckenkopfbau, Stoboi bei Elbing]",Elbing,Elbing,Stutthof,2,0,2,,44.0,11.0,20.0,"""November 20, 1944""",45.0,1.0,25.0,"""Evacuation began January 25, 1945""",Jewish,11/20/1944,01/25/1945,1000,6,0,,0,54.1667,19.3833,,"Encyclopedia of Camps and Ghettos, p. 1448",worked for OT,
1013,887.0,Q47515906,Elbing (OT Elbing Complex),21-0249-2,Elbing (OT Elbing Complex),1014,21-0249-2,1550,Elbing (OT Elbing Complex) [aka Kommando Befehlsstelle Strasburg],Elbing (OT Elbing Complex),Elbing (OT Elbing Complex),Stutthof,2,0,2,,44.0,8.0,7.0,"""August 7, 1944""",45.0,1.0,17.0,"""January 17, 1945""",Jewish,08/07/1944,01/17/1945,6440,6,7,"Lat/lng for city of Elblag, Poland",1,54.1561,19.4045,"Polish, Lithuanian, Czech, Hungarian","Encyclopedia of Camps and Ghettos, p. 1448","worked for IT digging ditches, building bunkers and other military fortifications",
1014,3115.0,Q45544663,Elbing (Schichau Werke),21-0250-0,Elbing (Schichau Werke),1015,21-0250-0,1551,Elbing (Schichau Werke),Elbing (Schichau Werke),Elbing (Schichau Werke),Stutthof,0,0,0,"F. Schichau- Werft GmbH Elbing, Gaidies Fritz u. Co. Hoch u.Tiefbaugesellschaft, Philipp Holzmann A.G., Baustelle Schichau Elbing, Carl Stephun, Mech.- u. Drahtseilfabrik Elbing and others",39.0,10.0,,"""October 1939""",42.0,2.0,,"""February 1942""",,10/15/1939,02/15/1942,400,4,6,"Lat/lng for city of Elblag, Poland",1,54.1561,19.4045,"Polish, German, Czech, and Russian","Encyclopedia of Camps and Ghettos, p. 1452",most prisoners worked for F.Schichau-Werft GmbH at the shipyard; others worked in machine and locomotive factories; some also worked cleaning the city,
1015,889.0,Q47515525,Elbing (Schichau-Werft),21-0251-0,Elbing (Schichau-Werft),1016,21-0251-0,1552,Elbing (Schichau-Werft),Elbing (Schichau-Werft),Elbing (Schichau-Werft),Stutthof,0,0,0,"F. Schichau- Werft GmbH Elbing,",44.0,9.0,20.0,"""September 20, 1944""",45.0,1.0,20.0,"""January 20, 1945""",,09/20/1944,01/20/1945,1600,4,0,"Lat/lng for city of Elblag, Poland",1,54.1561,19.4045,"Polish, German,Estonian, Latvian, Lithuanian, Russian","Encyclopedia of Camps and Ghettos, p. 1450",worked at the shipyards building submarines,
1016,893.0,Q5550510,Gerdenau,21-0320-3,Gerdauen,1017,21-0320-3,1553,Gerdauen,Gerdauen,Gerdauen,Stutthof,2,1,3,,44.0,9.0,21.0,"""September 21, 1944""",44.0,12.0,,"""Evacuation began December 1944""",,09/21/1944,12/15/1944,1000,7,6,,0,54.3609,21.3115,"Czech, Hungarian","Encyclopedia of Camps and Ghettos, p. 1453",built new airfield,
1017,895.0,Q47515926,Gotenhafen,21-0336-0,Gotenhafen,1018,21-0336-0,1554,Gotenhafen,Gotenhafen,Gotenhafen,Stutthof,0,0,0,,39.0,9.0,14.0,"""First mentioned September 14, 1939""",41.0,12.0,3.0,"""December 3, 1941""",,09/14/1939,12/03/1941,1,5,7,,0,54.5,18.55,,"Encyclopedia of Camps and Ghettos, p. 1454",worked in three firms and were also hired to remove rubble and expand train station facilities,
1018,896.0,Q47515368,Gotenhafen (Deutsche Werke Kiel),21-0337-0,Gotenhafen (Deutsche Werke Kiel),1019,21-0337-0,1555,Gotenhafen (Deutsche Werke Kiel) [aka Deutsche-Werke Sonderlager],Gotenhafen (Deutsche Werke Kiel),Gotenhafen (Deutsche Werke Kiel),Stutthof,0,0,0,,44.0,10.0,16.0,"""October 16, 1944""",45.0,3.0,25.0,"""Evacuated March 25, 1945""",,10/16/1944,03/25/1945,800,4,7,"Lat/lng for city of Gdynia, Poland",0,54.5189,18.5305,"Polish, Estonian, Latvian, Lithuanian, German, Russian","Encyclopedia of Camps and Ghettos, p. 1455",prisoners assembled submarines and built shelters at shipyard; removed rubble after bombings,
1019,898.0,Q47515561,Grenzdorf,21-0348-3,Grenzdorf,1020,21-0348-3,1556,Grenzdorf,Grenzdorf,Grenzdorf,Stutthof,2,1,3,"Grenzdorf B, Wihelm Thiessens Farm, Danzig Senate Roads Administration",41.0,3.0,30.0,"""March 30, 1941"" Becomes a part of Stutthof",41.0,10.0,,"""October 1941""","Priests, Politicals, POWs, Jewish",03/30/1941,10/15/1941,500,6,0,,0,54.1667,18.45,"Polish, Russians","Encyclopedia of Camps and Ghettos, p. 1457",worked in quarries or gravel pits breaking stones and transporting it,
1020,900.0,Q47515400,Gross Lesewitz,21-0352-0,Gross Lesewitz,1021,21-0352-0,1557,Gross Lesewitz,Gross Lesewitz,Gross Lesewitz,Stutthof,0,0,0,,40.0,,,"""First mentioned early 1940""",44.0,11.0,,"""November 1944""",,01/01/1940,11/15/1944,40,6,0,,0,54.0833,19.0667,,"Encyclopedia of Camps and Ghettos, p. 1459",worked on a farm,
1021,903.0,Q2341274,Heiligenbeil,21-0424-3,Heiligenbeil,1022,21-0424-3,1558,Heiligenbeil,Heiligenbeil,Heiligenbeil,Stutthof,2,1,3,,44.0,9.0,21.0,"""September 21, 1944""",45.0,1.0,26.0,"""Evacuated January 26, 1945""",Jewish,09/21/1944,01/26/1945,1157,7,6,,0,54.465,19.9415,"Hungarian, Polish, German, Lativian","Encyclopedia of Camps and Ghettos, p. 1459",worked on an airfield,
1022,904.0,Q47515627,Hopehill-Reimannsfelde,21-0455-0,Hopehill,1023,21-0455-0,1559,Hopehill [also Reimannsfelde],Hopehill,Hopehill,Stutthof,0,0,0,Deutsche Erd- und Steinwerke GMbH,42.0,5.0,29.0,"""First mentioned May 29, 1942""",45.0,1.0,26.0,"""January 26, 1945""","Political, Criminals",05/29/1942,01/26/1945,300,5,6,,0,54.2667,19.25,"German, Croatian, Lithuanian, Polish, Romanain, Slovakian, Hungarian, Estonian, French, Latvian","Encyclopedia of Camps and Ghettos, p. 1461",hired by DEST at the brickyard,
1023,905.0,Q47515943,Jesau,21-0469-3,Jesau,1024,21-0469-3,1560,Jesau,Jesau,Jesau,Stutthof,2,1,3,Luftwaffe,44.0,9.0,23.0,"""September 23, 1944""",45.0,1.0,21.0,"""Evacuated January 21, 1945""",Jewish,09/23/1944,01/21/1945,1449,6,7,,0,54.5333,20.5833,Polish,"Encyclopedia of Camps and Ghettos, p. 1463","prisoners cleared forests, built roads, dug antitank trenches, laid train rails, sewed, made shoes",
1024,906.0,Q47515211,K�semark,21-0480-0,K�semark,1025,21-0480-0,1561,K�semark,K�semark,K�semark,Stutthof,0,0,0,Wagner Farm,39.0,10.0,21.0,"""October 21, 1939""",41.0,10.0,25.0,"""October 25, 1941""",,10/21/1939,10/25/1941,1,6,0,,0,54.25,18.9333,,"Encyclopedia of Camps and Ghettos, p. 1465",worked for civilian farmers,
1025,909.0,Q47515351,K�nigsberg,21-0518-0,K�nigsberg,1026,21-0518-0,1562,K�nigsberg,K�nigsberg,K�nigsberg,Stutthof,0,0,0,Waggonfabrik Steinfurt Konigsberg GmbH,44.0,8.0,19.0,"""August 19, 1944""",45.0,1.0,26.0,"""Evacuated January 26, 1945""",Jewish,08/19/1944,01/26/1945,500,4,0,,0,54.7167,20.5,,"Encyclopedia of Camps and Ghettos, p. 1465",worked for Waggonfabrik Steinfurt manufacturing dual axle second class cars for railroads; repaired cars some worked in the shipyardl,
1026,912.0,Q47515404,Lauenburg,21-0556-0,Lauenburg,1027,21-0556-0,1563,Lauenburg [aka SS-Unterf�hrerschule Lauenburg],Lauenburg,Lauenburg,Stutthof,0,0,0,,42.0,4.0,1.0,"""April 1, 1942""",45.0,3.0,10.0,,,04/01/1942,03/10/1945,114,6,0,,0,54.6333,17.75,Moslty Russian and Polish,"Encyclopedia of Camps and Ghettos, p. 1466","expanded school, built and renovated buildings, built shooting range, transported construction materials",
1027,2246.0,Q45478717,Libau,21-0576-3,Libau (Heeresgruppe Nord),1028,21-0576-3,1564,Libau (Heeresgruppe Nord),Libau (Heeresgruppe Nord),Libau (Heeresgruppe Nord),Stutthof,2,1,3,,44.0,11.0,,"""November 1944""",45.0,2.0,17.0,"""February 17, 1945""",Jewish,11/15/1944,02/17/1945,227,6,7,,0,56.5167,21.0167,,"Encyclopedia of Camps and Ghettos, p. 1468",built fortifications,
1028,918.0,Q2352954,Danzig-Matzkau,21-0617-0,Danzig-Matzkau,1029,21-0617-0,1567,Danzig-Matzkau,Danzig-Matzkau,Danzig-Matzkau,Stutthof,0,0,0,"SS-Heimwehr Barraks, Romer u. Dehlert Danzig, Unternehmung, Hoch u. Tiefbau",40.0,2.0,,"""February 1940""",41.0,8.0,1.0,"""August 1, 1941""",,02/15/1940,08/01/1941,300,6,0,,0,54.3,18.6,Polish,"Encyclopedia of Camps and Ghettos, p. 1441",built barracks and utility buildings; cleaned up barracks; worked in kitchens or gradens; installed heating system,
1029,921.0,Q47515439,M�ggenhahl,21-0642-0,M�ggenhahl,1030,21-0642-0,1569,M�ggenhahl,M�ggenhahl,M�ggenhahl,Stutthof,0,0,0,"Varying Private Firms,",42.0,7.0,,"""July 1942""",45.0,,,"""End of the War""",,07/15/1942,06/15/1945,20,6,0,,0,54.2833,18.7,,"Encyclopedia of Camps and Ghettos, p. 1468",some worked for local farmers,
1030,2913.0,Q45529483,Neuteich,21-0716-0,Neuteich,1031,21-0716-0,1570,Neuteich,Neuteich,Neuteich,Stutthof,0,0,0,Nowy Staw Township,42.0,1.0,,"""January 1942'",42.0,4.0,,"""April 1942""",,01/15/1942,04/15/1942,21,6,0,,0,54.1333,19.0167,,"Encyclopedia of Camps and Ghettos, p. 1469",worked for farms compressing hay and stray,
1031,925.0,Q47515293,Pelplin,21-0765-0,Pelplin,1032,21-0765-0,1571,Pelplin,Pelplin,Pelplin,Stutthof,0,0,0,,40.0,5.0,15.0,"""May 15, 1940""",40.0,6.0,30.0,"""June 30, 1940""",,05/15/1940,06/30/1940,24,6,0,,0,53.9167,18.7,,"Encyclopedia of Camps and Ghettos, p. 1469",built a road,
1032,926.0,Q47515242,P�litz,21-0778-0,P�litz,1033,21-0778-0,1572,P�litz [aka Stettin],P�litz,P�litz,Stutthof,0,0,0,"Hydrierwerke AG, Norddeutsche Mineralolwerke GmbH, Dyckerhoff & Widmann AG Betonwerke Gossebaude, Grun u. Bilfinger, Westermann u. Co.",44.0,6.0,25.0,"""June 25, 1944""",45.0,4.0,17.0,"""Evacuated April 17, 1945""",,06/25/1944,04/17/1945,2800,9,7,,0,53.55,14.5667,"Polish, Russian, Lithuanians, Lativians, Germans, French, Yugoslavian, Greek","Encyclopedia of Camps and Ghettos, p. 1469","expanded synthetic gasoline factory; constructed giant bunkers, disarmed bombs",
1033,927.0,Q47515651,Praust (Flugplatz),21-0788-2,Praust (Flugplatz),1034,21-0788-2,1573,Praust (Flugplatz),Praust (Flugplatz),Praust (Flugplatz),Stutthof,2,0,2,"Kieferling, Metzger u. Co.",44.0,7.0,7.0,"""July 7, 1944""",45.0,3.0,23.0,"""Liberated March 23, 1945""",Jewish,07/07/1944,03/23/1945,800,6,7,,0,54.2667,18.6333,"Hungarian, Czech, Austrian, German","Encyclopedia of Camps and Ghettos, p. 1471",construction and cleanup work,
1034,928.0,Q47515466,Preussisch Stargard,21-0792-0,Preussisch Stargard,1035,21-0792-0,1574,Preussisch Stargard,Preussisch Stargard,Preussisch Stargard,Stutthof,0,0,0,Unknown Construction Company,42.0,3.0,,"""March 1942""",42.0,10.0,,"""October 1942""",,03/15/1942,10/15/1942,150,6,0,,0,53.9667,18.55,,"Encyclopedia of Camps and Ghettos, p. 1473",worked for construction company building a road,
1035,929.0,Q47515682,Pr�bbernau,21-0793-0,Pr�bbernau,1036,21-0793-0,1575,Pr�bbernau,Pr�bbernau,Pr�bbernau,Stutthof,0,0,0,Elblag Company,39.0,10.0,31.0,"""First mentioned October 31, 1939""",40.0,12.0,19.0,"""December 19, 1940""",,10/31/1939,12/19/1940,250,6,0,,0,54.3667,19.3667,,"Encyclopedia of Camps and Ghettos, p. 1473",built camp; hired out to Elbag to raise levees,
1036,933.0,Q47515893,Rosenberg,21-0842-0,Rosenberg,1037,21-0842-0,1577,Rosenberg,Rosenberg,Rosenberg,Stutthof,0,0,0,Sawmill in Susz,44.0,8.0,,"""August 1944""",45.0,1.0,19.0,"""January 19, 1945""",English POWs,08/15/1944,01/19/1945,10,6,0,,0,53.7167,19.35,"Danish, English","Encyclopedia of Camps and Ghettos, p. 1475",worked in sawmill,
1037,934.0,Q47515781,Russoschin,21-0852-2,Russoschin,1038,21-0852-2,1579,Russoschin [aka Reichsbahn Russoschin],Russoschin,Russoschin,Stutthof,2,0,2,National Railroad,44.0,9.0,13.0,"""September 13, 1944""",45.0,2.0,12.0,"""February 12, 1945""",,09/13/1944,02/12/1945,300,6,7,,0,54.2333,18.6333,"Hungarian, German","Encyclopedia of Camps and Ghettos, p. 1476",worked for the German National Railways,
1038,935.0,Q47515796,Schippenbeil,21-0870-3,Schippenbeil,1039,21-0870-3,1580,Schippenbeil,Schippenbeil,Schippenbeil,Stutthof,2,1,3,Luftwaffe,44.0,9.0,21.0,"""September 21, 1944""",45.0,1.0,,"""Evacuation began the night of January 21-22""",Jewish,09/21/1944,01/22/1945,1250,6,7,,0,54.2667,21.0167,"Hungarian, Polish, Austrian","Encyclopedia of Camps and Ghettos, p. 1477",worked at an airfield for OT,
1039,937.0,Q47515479,Sch�nwarling,21-0889-0,Sch�nwarling,1040,21-0889-0,1581,Sch�nwarling,Sch�nwarling,Sch�nwarling,Stutthof,0,0,0,Dehlert Company,41.0,2.0,2.0,"""February 2, 1941""",44.0,8.0,,"""August 1944""",,02/02/1941,08/15/1944,50,6,0,,0,54.2,18.6833,,"Encyclopedia of Camps and Ghettos, p. 1478","worked in gravel pits, closed and re-opened multiple times between 1940 and 1944",
1040,939.0,Q47515861,Seerappen,21-0895-3,Seerappen,1041,21-0895-3,1582,Seerappen,Seerappen,Seerappen,Stutthof,2,1,3,Luftwaffe,44.0,9.0,21.0,"""September 21,1944""",45.0,1.0,20.0,"""Evacuated January 20, 1945""",Jewish,09/21/1944,01/20/1945,1009,7,6,,0,54.7333,20.2833,"Hungarian, Polish, Slovakian","Encyclopedia of Camps and Ghettos, p. 1479","worked for the OT building roads, digging antiaircraft trenches in the airfield",
1041,2924.0,Q45530315,Steegen,21-0926-3,Steegen,1042,21-0926-3,1583,Steegen,Steegen,Steegen,Stutthof,2,1,3,"Steegen Forest Management Agency, Unterdeichverband",42.0,10.0,,"""October 1942""",,,,,,10/15/1942,,30,6,0,,0,53.3167,19.1,,"Encyclopedia of Camps and Ghettos, p. 1480",hired for woodcutting for wood to be used building bunkers,
1042,945.0,Q47515748,Stolp,21-0935-3,Stolp,1043,21-0935-3,1584,Stolp,Stolp,Stolp,Stutthof,2,1,3,Stolp Rolling Stock Repair Works,44.0,8.0,26.0,"""August 26, 1944""",45.0,,,"""Evacuation began late February 1945""",Jewish,08/26/1944,03/01/1945,659,6,7,,0,54.45,17.0333,"Mostly Estonian, and Lithaunian, others Austrian, Czech, Hungarian, Polish, German,","Encyclopedia of Camps and Ghettos, p. 1481","worked in railroad shops repairing tracks, digging antitank ditches outside of town; women cleaned shops, repaired tracks, dug fortification trenches",
1043,857.0,Q326193,Stutthof,21-0939-3,Stutthof,1044,21-0939-3,1585,Stutthof,Stutthof,Stutthof,Stutthof,2,1,3,,39.0,9.0,2.0,"""September 2, 1939""",45.0,1.0,25.0,,"Jewish, Polish, Political, Russian, Asocials, Criminals, Homosexuals, Gypsies, Priests, Jehovah's Witnesses and all other nazi oppostition",09/02/1939,01/25/1945,11000,6,5,,0,54.3268,19.1691,"Varying European Nationalities, Polish, French, Russian, German, Dutch, Latvian, Lithuanian, Hungarian, Czech, Estonian, Yugoslavian etc.","Encyclopedia of Camps and Ghettos, p. 1421","worked in labor detatchments working on river regulation, flood prevention, excavating water lines and sewers; some worked in private factories",
1044,951.0,Q47515135,Thorn (OT),21-0952-2,Thorn (OT) (with subcommands),1045,21-0952-2,1586,"Thorn (OT) (with subcommands) [aka Baukommando ""Weichsel""]",Thorn (OT) (with subcommands),Thorn (OT) (with subcommands),Stutthof,2,0,2,,44.0,8.0,24.0,"""August 24, 1944""",45.0,1.0,24.0,"""Evacuated January 24, 1945""",Jewish,08/24/1944,01/24/1945,3225,7,6,,0,53.0333,18.6,"Hungarian, Bohemian, Lithuanian, Latvian, German, Romanian, Slovakian, Polish","Encyclopedia of Camps and Ghettos, p. 1482","dug antitank ditches, bunkers",
1045,955.0,Q47515527,Thorn (SS-Neubauleitung),21-0953-0,Thorn (SS-Neubauleitung) (first),1046,21-0953-0,1587,Thorn (SS-Neubauleitung) (first),Thorn (SS-Neubauleitung) (first),Thorn (SS-Neubauleitung) (first),Stutthof,0,0,0,TWL-Thorn,40.0,7.0,23.0,"""July 23, 1940"" 1st camp, ""February 8, 1941"" 2nd camp",40.0,12.0,18.0,"""December 18, 1940"" 1st camp, ""April 12, 1941"" 2nd camp",,07/23/1940,12/18/1940,3,6,0,Lat/lng for city of Torun where subcamp was located,1,53.0138,18.5984,Polish,"Encyclopedia of Camps and Ghettos, p. 1484",worked for construction company,
1046,,,,21-0953-0,Thorn (SS-Neubauleitung) (second),1047,21-0953-0,1688,Thorn (SS-Neubauleitung) (second),Thorn (SS-Neubauleitung) (second),Thorn (SS-Neubauleitung) (second),Stutthof,0,0,0,TWL-Thorn,41.0,2.0,8.0,"""July 23, 1940"" 1st camp, ""February 8, 1941"" 2nd camp",41.0,4.0,12.0,"""December 18, 1940"" 1st camp, ""April 12, 1941"" 2nd camp",,02/08/1941,04/12/1941,1,6,0,"Assigned lat lon of Torun, Poland",0,53.01379,18.598444,Polish,"Encyclopedia of Camps and Ghettos, p. 1484",worked for construction company,
1047,949.0,Q47515131,Thorn-Winkenau (AEG),21-0954-2,Thorn-Winkenau (AEG),1048,21-0954-2,1588,Thorn-Winkenau (AEG),Thorn-Winkenau (AEG),Thorn-Winkenau (AEG),Stutthof,2,0,2,Allgemeine Elektrizitats Gellschaft,44.0,8.0,,"""Between August 9 and 12, 1944""",45.0,1.0,27.0,,Jewish,08/12/1944,01/27/1945,700,4,6,Lat/lng for city of Torun where subcamp was located,1,53.0138,18.5984,Hungarian,"Encyclopedia of Camps and Ghettos, p. 1484","worked for AEG manufacturing aircraft, submarines and other warships and weapons",
1048,957.0,Q47515687,Trutenau,21-0969-0,Trutenau,1049,21-0969-0,1589,Trutenau,Trutenau,Trutenau,Stutthof,0,0,0,Worked at a Farm someone named Behrendt,40.0,4.0,10.0,"""April 10, 1940""",40.0,7.0,19.0,"""July 19, 1940""",,04/10/1940,07/19/1940,1,6,0,,0,54.25,18.8167,,"Encyclopedia of Camps and Ghettos, p. 1486",worked on a civilian farm,
1049,2910.0,Q45529256,Wesslinken,21-1020-0,Wesslinken (first),1050,21-1020-0,1590,Wesslinken (first),Wesslinken (first),Wesslinken (first),Stutthof,0,0,0,,40.0,5.0,29.0,"""May 29, 1940"" 1st camp, ""March 10, 1943"" 2nd camp",40.0,12.0,15.0,"""December 15, 1940"" 1st camp, unknown- 2nd camp",,05/29/1940,12/15/1940,200,6,0,,2,54.3333,18.8167,,"Encyclopedia of Camps and Ghettos, p. 1486",worked building and fitting out a brickyard,
1050,,,,21-1020-0,Wesslinken (second),1051,21-1020-0,1689,Wesslinken (second),Wesslinken (second),Wesslinken (second),Stutthof,0,0,0,,43.0,3.0,10.0,"""May 29, 1940"" 1st camp, ""March 10, 1943"" 2nd camp",,,,"""December 15, 1940"" 1st camp, unknown- 2nd camp",,01/01/1943,,200,6,0,"Assigned lat lon of Wislinka, Poland",2,54.335039,18.794036,,"Encyclopedia of Camps and Ghettos, p. 1486",worked fitting out a brickyard,"Opening is ""early 1943"" in encyclopedia"
1051,959.0,Q47515465,Zeyersniederkampen,21-1057-0,Zeyersniederkampen,1052,21-1057-0,1591,Zeyersniederkampen,Zeyersniederkampen,Zeyersniederkampen,Stutthof,0,0,0,Deichverband Des Kreises Elbing,39.0,11.0,8.0,""" November 8/9, 1939""",41.0,3.0,29.0,"""March 29, 1941""",,11/08/1939,03/29/1941,160,6,0,,0,54.25,19.3167,,"Encyclopedia of Camps and Ghettos, p. 1487",built a dike along the Nogat River; some hired out to local farmers; built camp,
1052,960.0,Q47515427,Zeyersvorderkampen,21-1058-0,Zeyersvorderkampen (both),1053,21-1058-0,1592,Zeyersvorderkampen (both),Zeyersvorderkampen (both),Zeyersvorderkampen (both),Stutthof,2,1,3,"Worked for a Farmer named Fast- 1st camp,",39.0,11.0,25.0,"""November 25, 1939"" 1st camp, ""September 26, 1944'"" 2nd camp",40.0,6.0,10.0,"""June 10, 1940"" 1st camp ""November 1944""-2nd camp",,11/25/1939,06/10/1940,1,6,0,,0,54.25,19.2833,,"Encyclopedia of Camps and Ghettos, p. 1488",worked for local farmer and tradesmen,
1053,,,,21-1058-0,Zeyersvorderkampen (women),1054,21-1058-0,1690,Zeyersvorderkampen (women),Zeyersvorderkampen (women),Zeyersvorderkampen (women),Stutthof,2,0,2,"Worked for a Farmer named Fast- 1st camp,",44.0,9.0,26.0,"""November 25, 1939"" 1st camp, ""September 26, 1944'"" 2nd camp",44.0,11.0,,"""June 10, 1940"" 1st camp ""November 1944""-2nd camp",Jewish - 2nd camp,09/26/1944,11/15/1944,1,6,0,"Assigned lat lon of Kepiny Male, Poland",0,54.227107,19.273524,,"Encyclopedia of Camps and Ghettos, p. 1488",worked for civilian farmers,
1054,1504.0,Q47515318,Aseri,22-0025-0,Aseri,1055,22-0025-0,1593,Aseri [aka OT Ostl�nder Lager],Aseri,Aseri,Vaivara,0,0,0,,44.0,5.0,8.0,"""May 8, 1944""",44.0,,,"""Summer 1944""",Jewish,05/08/1944,06/01/1944,225,6,0,,0,59.45,26.8667,,"Encyclopedia of Camps and Ghettos, p. 1496",inmates quarried or worked on repairing railroads,
1055,3021.0,Q45537603,Auvere,22-0035-0,Auvere,1056,22-0035-0,1594,Auvere,Auvere,Auvere,Vaivara,0,0,0,,43.0,,,"""Fall 1943""",44.0,2.0,4.0,"""February 4, 1944""",,09/01/1943,02/04/1944,542,6,7,,0,59.3456,27.9374,Estonian,"Encyclopedia of Camps and Ghettos, p. 1497",built narrow gauge railway in swamp; some were woodcutters; some built emergency housing,
1056,963.0,Q47515722,Ereda,22-0262-2,Ereda,1057,22-0262-2,1595,Ereda,Ereda,Ereda,Vaivara,2,0,2,Baltol,43.0,10.0,,"""October 1943""",44.0,7.0,,"""July 1944""",Jewish,10/15/1943,07/15/1944,1907,6,0,,0,59.3167,27.25,"Estonian,Hungarian","Encyclopedia of Camps and Ghettos, p. 1497",worked at OT construction sites,
1057,964.0,Q47515514,Goldfields,22-0332-0,"Goldfields (""Goldfeld"")",1058,22-0332-0,1629,"Goldfields (""Goldfeld"")","Goldfields (""Goldfeld"")","Goldfields (""Goldfeld"")",Vaivara,0,0,0,Goldfields,44.0,2.0,,"""February 1944""",,,,,Jewish,02/15/1944,,1543,6,0,,0,59.35,26.35,,"Encyclopedia of Camps and Ghettos, p. 1498",worked on construction sites,
1058,965.0,Q47515743,Jõhvi,22-0471-2,Jõhvi (Jewe),1059,22-0471-2,1596,J⌡hvi (Jewe),J⌡hvi (Jewe),J⌡hvi (Jewe),Vaivara,2,0,2,,43.0,10.0,,"""October 1943""1st time, opens again for a short time in ""February 1944""",43.0,12.0,,"""December 1943""",Jewish,10/15/1943,12/15/1943,264,7,6,,0,59.3667,27.45,,"Encyclopedia of Camps and Ghettos, p. 1499","built fortifications, dug antitank trenches, constructed power station, hosptial and barracks, cut wood for construction projects",
1059,2993.0,Q45535491,Kerstowa,22-0493-0,Kerstowa and Putki,1060,22-0493-0,1597,Kerstowa and Putki,Kerstowa and Putki,Kerstowa and Putki,Vaivara,0,0,0,,43.0,10.0,,"""October 1943""",43.0,11.0,,"""November 1943""",,10/15/1943,11/15/1943,348,6,0,,0,57.9833,26.95,,"Encyclopedia of Camps and Ghettos, p. 1500",worked for OT,
